team,player,result,x,y
Colorado Avalanche,Alex Newhook,SHOT,65.0,-17.0
Colorado Avalanche,Bowen Byram,SHOT,57.0,17.0
Colorado Avalanche,Logan O'Connor,MISSED_SHOT,36.0,-21.0
Colorado Avalanche,Artturi Lehkonen,GOAL,34.0,9.0
Colorado Avalanche,Nathan MacKinnon,SHOT,33.0,-16.0
Colorado Avalanche,Valeri Nichushkin,MISSED_SHOT,83.0,8.0
Colorado Avalanche,Nathan MacKinnon,SHOT,69.0,-10.0
Colorado Avalanche,Andre Burakovsky,SHOT,33.0,6.0
Colorado Avalanche,J.T. Compher,SHOT,86.0,-5.0
Colorado Avalanche,Jack Johnson,BLOCKED_SHOT,72.0,-7.0
Colorado Avalanche,Nicolas Aube-Kubel,GOAL,82.0,-32.0
Colorado Avalanche,Logan O'Connor,SHOT,84.0,9.0
Colorado Avalanche,Jack Johnson,SHOT,33.0,26.0
Colorado Avalanche,Jack Johnson,SHOT,35.0,27.0
Colorado Avalanche,Mikko Rantanen,SHOT,58.0,-13.0
Colorado Avalanche,Cale Makar,SHOT,37.0,-7.0
Colorado Avalanche,Valeri Nichushkin,SHOT,69.0,10.0
Colorado Avalanche,Artturi Lehkonen,SHOT,70.0,19.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,77.0,5.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,44.0,-25.0
Colorado Avalanche,Nathan MacKinnon,SHOT,83.0,5.0
Colorado Avalanche,Jack Johnson,SHOT,84.0,25.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,76.0,4.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,78.0,5.0
Colorado Avalanche,Bowen Byram,BLOCKED_SHOT,80.0,2.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,54.0,3.0
Colorado Avalanche,Erik Johnson,SHOT,35.0,-17.0
Colorado Avalanche,Josh Manson,BLOCKED_SHOT,70.0,15.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,73.0,28.0
Colorado Avalanche,Nathan MacKinnon,SHOT,85.0,25.0
Colorado Avalanche,Valeri Nichushkin,SHOT,69.0,-9.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,48.0,14.0
Colorado Avalanche,Andre Burakovsky,GOAL,56.0,10.0
Colorado Avalanche,Nathan MacKinnon,SHOT,11.0,2.0
Colorado Avalanche,Devon Toews,SHOT,61.0,22.0
Colorado Avalanche,Bowen Byram,SHOT,84.0,18.0
Colorado Avalanche,Josh Manson,SHOT,51.0,-14.0
Colorado Avalanche,Alex Newhook,SHOT,78.0,-11.0
Colorado Avalanche,Erik Johnson,GOAL,52.0,2.0
Colorado Avalanche,Nathan MacKinnon,SHOT,71.0,-41.0
Colorado Avalanche,Mikko Rantanen,SHOT,77.0,15.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,66.0,-3.0
Colorado Avalanche,Mikko Rantanen,BLOCKED_SHOT,56.0,6.0
Colorado Avalanche,J.T. Compher,MISSED_SHOT,79.0,-1.0
Colorado Avalanche,J.T. Compher,MISSED_SHOT,78.0,4.0
Colorado Avalanche,Andrew Cogliano,SHOT,80.0,1.0
Colorado Avalanche,Erik Johnson,SHOT,81.0,5.0
Colorado Avalanche,Darren Helm,BLOCKED_SHOT,56.0,12.0
Colorado Avalanche,Andrew Cogliano,BLOCKED_SHOT,58.0,-7.0
Colorado Avalanche,Cale Makar,SHOT,74.0,-1.0
Colorado Avalanche,Nathan MacKinnon,SHOT,56.0,7.0
Colorado Avalanche,Nico Sturm,MISSED_SHOT,72.0,25.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,75.0,5.0
Colorado Avalanche,Andre Burakovsky,SHOT,75.0,4.0
Colorado Avalanche,Nathan MacKinnon,GOAL,77.0,-1.0
Colorado Avalanche,Valeri Nichushkin,MISSED_SHOT,80.0,-2.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,38.0,12.0
Colorado Avalanche,Artturi Lehkonen,MISSED_SHOT,55.0,9.0
Colorado Avalanche,Artturi Lehkonen,MISSED_SHOT,75.0,0.0
Colorado Avalanche,Artturi Lehkonen,MISSED_SHOT,65.0,1.0
Colorado Avalanche,Mikko Rantanen,SHOT,34.0,-3.0
Colorado Avalanche,Andrew Cogliano,BLOCKED_SHOT,55.0,-1.0
Colorado Avalanche,Darren Helm,BLOCKED_SHOT,59.0,-8.0
Colorado Avalanche,Nathan MacKinnon,BLOCKED_SHOT,58.0,-0.0
Colorado Avalanche,J.T. Compher,BLOCKED_SHOT,62.0,-2.0
Colorado Avalanche,Josh Manson,BLOCKED_SHOT,73.0,-0.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,75.0,5.0
Colorado Avalanche,Nathan MacKinnon,SHOT,53.0,23.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,34.0,-9.0
Colorado Avalanche,Nathan MacKinnon,SHOT,44.0,20.0
Colorado Avalanche,Nathan MacKinnon,SHOT,50.0,13.0
Colorado Avalanche,Nathan MacKinnon,MISSED_SHOT,51.0,-1.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,60.0,-25.0
Colorado Avalanche,Cale Makar,GOAL,64.0,22.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,50.0,-3.0
Colorado Avalanche,Alex Newhook,SHOT,73.0,-10.0
Colorado Avalanche,Nicolas Aube-Kubel,MISSED_SHOT,68.0,10.0
Colorado Avalanche,Jack Johnson,SHOT,45.0,25.0
Colorado Avalanche,Mikko Rantanen,SHOT,56.0,5.0
Colorado Avalanche,Nico Sturm,BLOCKED_SHOT,74.0,-6.0
Colorado Avalanche,Nico Sturm,MISSED_SHOT,42.0,27.0
Colorado Avalanche,Jack Johnson,MISSED_SHOT,45.0,24.0
Colorado Avalanche,J.T. Compher,BLOCKED_SHOT,77.0,-30.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,61.0,-8.0
Colorado Avalanche,Andre Burakovsky,SHOT,84.0,-8.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,60.0,8.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,77.0,-15.0
Colorado Avalanche,Valeri Nichushkin,MISSED_SHOT,55.0,27.0
Colorado Avalanche,Devon Toews,MISSED_SHOT,40.0,26.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,42.0,1.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,52.0,-16.0
Colorado Avalanche,Mikko Rantanen,SHOT,78.0,-23.0
Colorado Avalanche,Logan O'Connor,SHOT,45.0,-6.0
Colorado Avalanche,Darren Helm,SHOT,77.0,22.0
Colorado Avalanche,Bowen Byram,MISSED_SHOT,63.0,16.0
Colorado Avalanche,J.T. Compher,MISSED_SHOT,59.0,-4.0
Colorado Avalanche,Valeri Nichushkin,SHOT,66.0,13.0
Colorado Avalanche,Artturi Lehkonen,SHOT,76.0,-3.0
Colorado Avalanche,Nico Sturm,SHOT,74.0,23.0
Colorado Avalanche,Nico Sturm,SHOT,77.0,4.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,55.0,9.0
Colorado Avalanche,Artturi Lehkonen,BLOCKED_SHOT,53.0,-20.0
Colorado Avalanche,J.T. Compher,BLOCKED_SHOT,73.0,-6.0
Colorado Avalanche,Andrew Cogliano,BLOCKED_SHOT,45.0,27.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,53.0,-14.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,65.0,2.0
Colorado Avalanche,Bowen Byram,SHOT,65.0,4.0
Colorado Avalanche,Nico Sturm,SHOT,77.0,4.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,76.0,2.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,81.0,-1.0
Colorado Avalanche,Andrew Cogliano,BLOCKED_SHOT,50.0,-28.0
Colorado Avalanche,Logan O'Connor,SHOT,37.0,8.0
Colorado Avalanche,Josh Manson,BLOCKED_SHOT,58.0,-17.0
Colorado Avalanche,Valeri Nichushkin,SHOT,75.0,2.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,73.0,-31.0
Colorado Avalanche,Samuel Girard,SHOT,49.0,25.0
Colorado Avalanche,Andrew Cogliano,SHOT,64.0,26.0
Colorado Avalanche,Cale Makar,SHOT,55.0,-15.0
Colorado Avalanche,Josh Manson,SHOT,64.0,-34.0
Colorado Avalanche,Josh Manson,BLOCKED_SHOT,56.0,-21.0
Colorado Avalanche,Andrew Cogliano,SHOT,73.0,-25.0
Colorado Avalanche,Artturi Lehkonen,SHOT,63.0,19.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,80.0,9.0
Colorado Avalanche,Nathan MacKinnon,MISSED_SHOT,58.0,-13.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,44.0,-33.0
Colorado Avalanche,Mikko Rantanen,SHOT,60.0,1.0
Colorado Avalanche,Cale Makar,SHOT,39.0,11.0
Colorado Avalanche,Artturi Lehkonen,SHOT,74.0,23.0
Colorado Avalanche,Cale Makar,SHOT,39.0,27.0
Colorado Avalanche,Valeri Nichushkin,SHOT,4.0,28.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,79.0,1.0
Colorado Avalanche,Josh Manson,SHOT,49.0,-26.0
Colorado Avalanche,Nathan MacKinnon,GOAL,74.0,17.0
Colorado Avalanche,Cale Makar,SHOT,72.0,-11.0
Colorado Avalanche,Jack Johnson,MISSED_SHOT,42.0,26.0
Colorado Avalanche,Artturi Lehkonen,SHOT,39.0,-0.0
Colorado Avalanche,Nathan MacKinnon,MISSED_SHOT,50.0,13.0
Colorado Avalanche,Artturi Lehkonen,SHOT,73.0,-2.0
Colorado Avalanche,Cale Makar,SHOT,42.0,-2.0
Colorado Avalanche,Cale Makar,SHOT,40.0,18.0
Colorado Avalanche,Mikko Rantanen,SHOT,74.0,-21.0
Colorado Avalanche,Nathan MacKinnon,MISSED_SHOT,61.0,28.0
Colorado Avalanche,Alex Newhook,MISSED_SHOT,56.0,-3.0
Colorado Avalanche,Darren Helm,BLOCKED_SHOT,81.0,4.0
Colorado Avalanche,Nathan MacKinnon,GOAL,81.0,3.0
Colorado Avalanche,Mikko Rantanen,SHOT,68.0,-5.0
Colorado Avalanche,Devon Toews,SHOT,40.0,40.0
Colorado Avalanche,Devon Toews,SHOT,37.0,-33.0
Colorado Avalanche,Erik Johnson,MISSED_SHOT,60.0,-38.0
Colorado Avalanche,Erik Johnson,SHOT,44.0,35.0
Colorado Avalanche,Nicolas Aube-Kubel,GOAL,68.0,21.0
Colorado Avalanche,Valeri Nichushkin,GOAL,79.0,-13.0
Colorado Avalanche,Andre Burakovsky,SHOT,81.0,27.0
Colorado Avalanche,Nathan MacKinnon,SHOT,68.0,-17.0
Colorado Avalanche,Artturi Lehkonen,SHOT,58.0,-31.0
Colorado Avalanche,Nathan MacKinnon,SHOT,65.0,26.0
Colorado Avalanche,Nathan MacKinnon,MISSED_SHOT,62.0,23.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,58.0,-23.0
Colorado Avalanche,Nathan MacKinnon,GOAL,67.0,27.0
Colorado Avalanche,Nicolas Aube-Kubel,GOAL,59.0,24.0
Colorado Avalanche,Logan O'Connor,MISSED_SHOT,65.0,-29.0
Colorado Avalanche,Artturi Lehkonen,MISSED_SHOT,63.0,-26.0
Colorado Avalanche,Bowen Byram,BLOCKED_SHOT,72.0,-11.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,70.0,0.0
Colorado Avalanche,Nathan MacKinnon,SHOT,33.0,23.0
Colorado Avalanche,Bowen Byram,MISSED_SHOT,64.0,-6.0
Colorado Avalanche,Nico Sturm,SHOT,63.0,-20.0
Colorado Avalanche,Josh Manson,SHOT,46.0,-25.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,58.0,-16.0
Colorado Avalanche,Darren Helm,SHOT,73.0,9.0
Colorado Avalanche,Erik Johnson,SHOT,58.0,-6.0
Colorado Avalanche,Artturi Lehkonen,MISSED_SHOT,62.0,-16.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,78.0,-26.0
Colorado Avalanche,Nico Sturm,BLOCKED_SHOT,51.0,-12.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,70.0,6.0
Colorado Avalanche,Nathan MacKinnon,BLOCKED_SHOT,61.0,-9.0
Colorado Avalanche,Andre Burakovsky,GOAL,58.0,14.0
Colorado Avalanche,Nico Sturm,SHOT,11.0,40.0
Colorado Avalanche,Cale Makar,SHOT,68.0,2.0
Colorado Avalanche,Cale Makar,SHOT,38.0,-6.0
Colorado Avalanche,Cale Makar,SHOT,40.0,9.0
Colorado Avalanche,Cale Makar,GOAL,65.0,24.0
Colorado Avalanche,Nico Sturm,SHOT,40.0,-40.0
Colorado Avalanche,Nathan MacKinnon,GOAL,78.0,-3.0
Colorado Avalanche,Nicolas Aube-Kubel,BLOCKED_SHOT,45.0,7.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,81.0,-1.0
Colorado Avalanche,Nicolas Aube-Kubel,MISSED_SHOT,42.0,-17.0
Colorado Avalanche,Josh Manson,MISSED_SHOT,63.0,-28.0
Colorado Avalanche,Valeri Nichushkin,SHOT,70.0,7.0
Colorado Avalanche,Devon Toews,SHOT,9.0,2.0
Colorado Avalanche,Darren Helm,MISSED_SHOT,87.0,23.0
Colorado Avalanche,Valeri Nichushkin,GOAL,82.0,-4.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,64.0,-1.0
Colorado Avalanche,Logan O'Connor,MISSED_SHOT,59.0,-22.0
Colorado Avalanche,Bowen Byram,MISSED_SHOT,63.0,39.0
Colorado Avalanche,Cale Makar,SHOT,37.0,-7.0
Colorado Avalanche,Nathan MacKinnon,GOAL,76.0,12.0
Colorado Avalanche,Nico Sturm,SHOT,83.0,5.0
Colorado Avalanche,Nico Sturm,SHOT,75.0,-0.0
Colorado Avalanche,Andrew Cogliano,SHOT,72.0,14.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,62.0,-25.0
Colorado Avalanche,Darren Helm,BLOCKED_SHOT,70.0,-16.0
Colorado Avalanche,Bowen Byram,BLOCKED_SHOT,76.0,0.0
Colorado Avalanche,Alex Newhook,SHOT,56.0,22.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,72.0,-13.0
Colorado Avalanche,Darren Helm,MISSED_SHOT,76.0,-5.0
Colorado Avalanche,Nicolas Aube-Kubel,BLOCKED_SHOT,65.0,4.0
Colorado Avalanche,Andre Burakovsky,SHOT,48.0,-15.0
Colorado Avalanche,Mikko Rantanen,SHOT,49.0,-9.0
Colorado Avalanche,Mikko Rantanen,SHOT,15.0,-37.0
Colorado Avalanche,Bowen Byram,SHOT,48.0,31.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,55.0,16.0
Colorado Avalanche,Samuel Girard,SHOT,36.0,31.0
Colorado Avalanche,Artturi Lehkonen,MISSED_SHOT,59.0,39.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,64.0,3.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,46.0,-34.0
Colorado Avalanche,Darren Helm,SHOT,78.0,3.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,71.0,-13.0
Colorado Avalanche,Andre Burakovsky,SHOT,39.0,-2.0
Colorado Avalanche,Alex Newhook,MISSED_SHOT,61.0,4.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,68.0,-0.0
Colorado Avalanche,Nathan MacKinnon,SHOT,44.0,-12.0
Colorado Avalanche,Devon Toews,SHOT,38.0,31.0
Colorado Avalanche,J.T. Compher,SHOT,28.0,-9.0
Colorado Avalanche,Artturi Lehkonen,MISSED_SHOT,73.0,4.0
Colorado Avalanche,Andre Burakovsky,SHOT,85.0,-11.0
Colorado Avalanche,Andre Burakovsky,SHOT,33.0,34.0
Colorado Avalanche,Erik Johnson,MISSED_SHOT,40.0,-23.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,54.0,19.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,57.0,3.0
Colorado Avalanche,Darren Helm,SHOT,51.0,-39.0
Colorado Avalanche,Logan O'Connor,GOAL,68.0,5.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,74.0,-8.0
Colorado Avalanche,Logan O'Connor,SHOT,63.0,22.0
Colorado Avalanche,Devon Toews,SHOT,34.0,28.0
Colorado Avalanche,Devon Toews,SHOT,27.0,32.0
Colorado Avalanche,Nathan MacKinnon,SHOT,52.0,16.0
Colorado Avalanche,Andre Burakovsky,GOAL,66.0,3.0
Colorado Avalanche,Valeri Nichushkin,MISSED_SHOT,69.0,37.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,77.0,4.0
Colorado Avalanche,Mikko Rantanen,SHOT,64.0,-21.0
Colorado Avalanche,Artturi Lehkonen,GOAL,85.0,5.0
Colorado Avalanche,Valeri Nichushkin,SHOT,84.0,-10.0
Colorado Avalanche,Valeri Nichushkin,MISSED_SHOT,73.0,-5.0
Colorado Avalanche,Artturi Lehkonen,SHOT,84.0,-25.0
Colorado Avalanche,Valeri Nichushkin,BLOCKED_SHOT,69.0,-29.0
Colorado Avalanche,Nico Sturm,BLOCKED_SHOT,55.0,0.0
Colorado Avalanche,Logan O'Connor,BLOCKED_SHOT,51.0,-15.0
Colorado Avalanche,Bowen Byram,BLOCKED_SHOT,71.0,-12.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,64.0,-15.0
Colorado Avalanche,Josh Manson,BLOCKED_SHOT,33.0,0.0
Colorado Avalanche,Samuel Girard,SHOT,43.0,20.0
Colorado Avalanche,Logan O'Connor,BLOCKED_SHOT,65.0,5.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,62.0,-4.0
Colorado Avalanche,Mikko Rantanen,SHOT,85.0,6.0
Colorado Avalanche,Nathan MacKinnon,MISSED_SHOT,85.0,6.0
Colorado Avalanche,Erik Johnson,SHOT,50.0,-9.0
Colorado Avalanche,Artturi Lehkonen,SHOT,89.0,-8.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,78.0,-2.0
Colorado Avalanche,Valeri Nichushkin,MISSED_SHOT,80.0,-2.0
Colorado Avalanche,Josh Manson,BLOCKED_SHOT,77.0,-5.0
Colorado Avalanche,J.T. Compher,GOAL,71.0,6.0
Colorado Avalanche,Bowen Byram,MISSED_SHOT,66.0,-7.0
Colorado Avalanche,Nathan MacKinnon,SHOT,65.0,-31.0
Colorado Avalanche,Valeri Nichushkin,MISSED_SHOT,84.0,-6.0
Colorado Avalanche,Valeri Nichushkin,SHOT,80.0,-2.0
Colorado Avalanche,Nathan MacKinnon,GOAL,80.0,-1.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,79.0,-18.0
Colorado Avalanche,Nathan MacKinnon,SHOT,58.0,5.0
Colorado Avalanche,Cale Makar,SHOT,84.0,8.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,44.0,-25.0
Colorado Avalanche,Josh Manson,MISSED_SHOT,78.0,-0.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,79.0,6.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,74.0,-7.0
Colorado Avalanche,Alex Newhook,MISSED_SHOT,37.0,36.0
Colorado Avalanche,Josh Manson,SHOT,68.0,-27.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,39.0,-9.0
Colorado Avalanche,J.T. Compher,MISSED_SHOT,88.0,-5.0
Colorado Avalanche,J.T. Compher,MISSED_SHOT,85.0,6.0
Colorado Avalanche,Nathan MacKinnon,SHOT,69.0,14.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,54.0,-22.0
Colorado Avalanche,J.T. Compher,GOAL,82.0,5.0
Colorado Avalanche,Ben Meyers,MISSED_SHOT,75.0,38.0
Colorado Avalanche,Josh Manson,SHOT,33.0,-28.0
Colorado Avalanche,Ben Meyers,GOAL,77.0,0.0
Colorado Avalanche,Devon Toews,SHOT,79.0,2.0
Colorado Avalanche,Valeri Nichushkin,SHOT,63.0,-15.0
Colorado Avalanche,Artturi Lehkonen,SHOT,61.0,-6.0
Colorado Avalanche,Logan O'Connor,SHOT,83.0,-28.0
Colorado Avalanche,Nicolas Aube-Kubel,BLOCKED_SHOT,66.0,-21.0
Colorado Avalanche,Alex Newhook,SHOT,79.0,0.0
Colorado Avalanche,Alex Newhook,GOAL,85.0,6.0
Colorado Avalanche,Samuel Girard,SHOT,45.0,0.0
Colorado Avalanche,Cale Makar,SHOT,32.0,-27.0
Colorado Avalanche,Nathan MacKinnon,BLOCKED_SHOT,76.0,-3.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,83.0,9.0
Colorado Avalanche,Cale Makar,SHOT,33.0,36.0
Colorado Avalanche,J.T. Compher,SHOT,33.0,-2.0
Colorado Avalanche,Samuel Girard,SHOT,31.0,-14.0
Colorado Avalanche,Artturi Lehkonen,BLOCKED_SHOT,87.0,11.0
Colorado Avalanche,Josh Manson,SHOT,16.0,-35.0
Colorado Avalanche,Mikko Rantanen,BLOCKED_SHOT,43.0,-27.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,68.0,5.0
Colorado Avalanche,Valeri Nichushkin,BLOCKED_SHOT,77.0,5.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,74.0,17.0
Colorado Avalanche,Andre Burakovsky,BLOCKED_SHOT,48.0,3.0
Colorado Avalanche,Mikko Rantanen,GOAL,79.0,-3.0
Colorado Avalanche,Valeri Nichushkin,SHOT,49.0,-36.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,51.0,1.0
Colorado Avalanche,Andrew Cogliano,BLOCKED_SHOT,50.0,-21.0
Colorado Avalanche,Valeri Nichushkin,BLOCKED_SHOT,42.0,-29.0
Colorado Avalanche,Nicolas Aube-Kubel,BLOCKED_SHOT,41.0,-4.0
Colorado Avalanche,J.T. Compher,SHOT,76.0,22.0
Colorado Avalanche,Artturi Lehkonen,SHOT,82.0,-6.0
Colorado Avalanche,Nathan MacKinnon,GOAL,80.0,-13.0
Colorado Avalanche,Andrew Cogliano,BLOCKED_SHOT,60.0,1.0
Colorado Avalanche,Artturi Lehkonen,SHOT,69.0,-0.0
Colorado Avalanche,Alex Newhook,SHOT,80.0,-2.0
Colorado Avalanche,Nico Sturm,SHOT,86.0,-19.0
Colorado Avalanche,Jack Johnson,SHOT,34.0,35.0
Colorado Avalanche,Ben Meyers,SHOT,77.0,-8.0
Colorado Avalanche,Valeri Nichushkin,SHOT,81.0,1.0
Colorado Avalanche,Artturi Lehkonen,BLOCKED_SHOT,69.0,-2.0
Colorado Avalanche,Nico Sturm,SHOT,85.0,-7.0
Colorado Avalanche,Nico Sturm,SHOT,90.0,-5.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,79.0,1.0
Colorado Avalanche,J.T. Compher,BLOCKED_SHOT,63.0,32.0
Colorado Avalanche,Ben Meyers,SHOT,84.0,-6.0
Colorado Avalanche,Logan O'Connor,MISSED_SHOT,77.0,10.0
Colorado Avalanche,Logan O'Connor,MISSED_SHOT,39.0,1.0
Colorado Avalanche,Andre Burakovsky,SHOT,74.0,-3.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,65.0,-0.0
Colorado Avalanche,Nathan MacKinnon,SHOT,81.0,7.0
Colorado Avalanche,Artturi Lehkonen,SHOT,67.0,8.0
Colorado Avalanche,Cale Makar,SHOT,41.0,3.0
Colorado Avalanche,Artturi Lehkonen,SHOT,67.0,3.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,53.0,14.0
Colorado Avalanche,Darren Helm,SHOT,63.0,16.0
Colorado Avalanche,Mikko Rantanen,SHOT,72.0,-5.0
Colorado Avalanche,Mikko Rantanen,SHOT,63.0,17.0
Colorado Avalanche,Mikko Rantanen,BLOCKED_SHOT,45.0,25.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,63.0,-21.0
Colorado Avalanche,Logan O'Connor,BLOCKED_SHOT,45.0,0.0
Colorado Avalanche,Ben Meyers,BLOCKED_SHOT,76.0,-2.0
Colorado Avalanche,Valeri Nichushkin,GOAL,60.0,14.0
Colorado Avalanche,Logan O'Connor,SHOT,60.0,13.0
Colorado Avalanche,Artturi Lehkonen,BLOCKED_SHOT,66.0,3.0
Colorado Avalanche,Artturi Lehkonen,MISSED_SHOT,84.0,6.0
Colorado Avalanche,Andre Burakovsky,SHOT,83.0,-4.0
Colorado Avalanche,Bowen Byram,BLOCKED_SHOT,79.0,-5.0
Colorado Avalanche,J.T. Compher,BLOCKED_SHOT,71.0,2.0
Colorado Avalanche,J.T. Compher,SHOT,67.0,3.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,73.0,0.0
Colorado Avalanche,Nathan MacKinnon,MISSED_SHOT,68.0,6.0
Colorado Avalanche,Valeri Nichushkin,SHOT,72.0,-18.0
Colorado Avalanche,Darren Helm,BLOCKED_SHOT,69.0,-6.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,82.0,19.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,36.0,-11.0
Colorado Avalanche,Josh Manson,SHOT,41.0,-34.0
Colorado Avalanche,J.T. Compher,MISSED_SHOT,61.0,-30.0
Colorado Avalanche,Cale Makar,SHOT,44.0,7.0
Colorado Avalanche,Nathan MacKinnon,SHOT,36.0,-0.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,70.0,1.0
Colorado Avalanche,Darren Helm,BLOCKED_SHOT,71.0,-1.0
Colorado Avalanche,J.T. Compher,SHOT,50.0,-0.0
Colorado Avalanche,Artturi Lehkonen,SHOT,83.0,-0.0
Colorado Avalanche,Artturi Lehkonen,GOAL,83.0,-2.0
Colorado Avalanche,Samuel Girard,SHOT,53.0,17.0
Colorado Avalanche,Samuel Girard,SHOT,54.0,32.0
Colorado Avalanche,Cale Makar,SHOT,38.0,-2.0
Colorado Avalanche,Artturi Lehkonen,SHOT,54.0,36.0
Colorado Avalanche,Valeri Nichushkin,SHOT,55.0,21.0
Colorado Avalanche,Nico Sturm,BLOCKED_SHOT,48.0,-1.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,38.0,-12.0
Colorado Avalanche,Valeri Nichushkin,SHOT,15.0,38.0
Colorado Avalanche,Bowen Byram,SHOT,34.0,24.0
Colorado Avalanche,Logan O'Connor,MISSED_SHOT,59.0,-36.0
Colorado Avalanche,Artturi Lehkonen,BLOCKED_SHOT,50.0,-9.0
Colorado Avalanche,Josh Manson,MISSED_SHOT,31.0,-28.0
Colorado Avalanche,Kurtis MacDermid,SHOT,41.0,-22.0
Colorado Avalanche,Andrew Cogliano,SHOT,61.0,-38.0
Colorado Avalanche,Logan O'Connor,BLOCKED_SHOT,43.0,32.0
Colorado Avalanche,Andre Burakovsky,BLOCKED_SHOT,50.0,-9.0
Colorado Avalanche,Artturi Lehkonen,BLOCKED_SHOT,47.0,-26.0
Colorado Avalanche,Nathan MacKinnon,BLOCKED_SHOT,74.0,5.0
Colorado Avalanche,Bowen Byram,BLOCKED_SHOT,81.0,2.0
Colorado Avalanche,Valeri Nichushkin,SHOT,52.0,26.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,53.0,-29.0
Colorado Avalanche,Darren Helm,SHOT,54.0,32.0
Colorado Avalanche,Nathan MacKinnon,SHOT,63.0,-7.0
Colorado Avalanche,Artturi Lehkonen,SHOT,80.0,-3.0
Colorado Avalanche,Artturi Lehkonen,SHOT,78.0,-4.0
Colorado Avalanche,Andre Burakovsky,SHOT,66.0,-21.0
Colorado Avalanche,Cale Makar,GOAL,79.0,-10.0
